Country,Year,Month,AverageTicketPrice,Visitors
GUATEMALA,2016,FEBRUARY,676.46,58.6
GUATEMALA,2016,MARCH,549.54,36.4
GUATEMALA,2016,JULY,612.85,32.54
GUATEMALA,2016,OCTOBER,794.96,47.74
GUATEMALA,2016,NOVEMBER,682.99,34.43
GUATEMALA,2016,DECEMBER,1024.78,69.35
GUATEMALA,2017,JANUARY,1440.52,78.08
GUATEMALA,2017,FEBRUARY,1377.14,69.9
GUATEMALA,2017,MARCH,1298.15,37.6
GUATEMALA,2017,APRIL,830.56,16.44
GUATEMALA,2017,JULY,548.58,17.16
GUATEMALA,2017,OCTOBER,914.16,11.15
GUATEMALA,2017,NOVEMBER,1306.72,20.46
GUATEMALA,2017,DECEMBER,1217.9,75.76
GUATEMALA,2018,JANUARY,1338.58,88.16
GUATEMALA,2018,FEBRUARY,1236.67,46.91
GUATEMALA,2018,MARCH,629.16,66.59
GUATEMALA,2018,APRIL,621.54,30.48
GUATEMALA,2018,MAY,1343.93,57.42
GUATEMALA,2018,JUNE,1259.29,32.08
GUATEMALA,2018,JULY,403.54,54.66
GUATEMALA,2018,AUGUST,1347.58,46.75
GUATEMALA,2018,SEPTEMBER,991.18,31.57
GUATEMALA,2018,OCTOBER,718.27,74.95
GUATEMALA,2018,DECEMBER,1097.84,82.09
GUATEMALA,2019,JANUARY,613.29,55.73
GUATEMALA,2019,FEBRUARY,579.61,46.56
GUATEMALA,2019,APRIL,1203.64,76.42
GUATEMALA,2019,MAY,282.94,72.19
GUATEMALA,2019,JULY,827.52,31.62
GUATEMALA,2019,AUGUST,659.54,56.93
GUATEMALA,2019,SEPTEMBER,316.34,32.93
GUATEMALA,2019,OCTOBER,1492.62,61.87
GUATEMALA,2019,NOVEMBER,478.64,63.61
GUATEMALA,2019,DECEMBER,944.8,20.71
GUATEMALA,2020,JANUARY,761.17,65.95
GUATEMALA,2020,FEBRUARY,506.57,30.88
GUATEMALA,2020,MARCH,273.53,45.22
GUATEMALA,2020,APRIL,1266.38,24.32
GUATEMALA,2020,MAY,467.53,77.26
GUATEMALA,2020,JUNE,492.97,80.12
GUATEMALA,2020,JULY,1270.37,68.23
GUATEMALA,2020,AUGUST,552.47,73.66
GUATEMALA,2020,SEPTEMBER,1223.37,46.22
GUATEMALA,2020,OCTOBER,500.24,33.5
GUATEMALA,2020,NOVEMBER,1340.69,53.02
GUATEMALA,2020,DECEMBER,1170.87,55.44
GUATEMALA,2021,JANUARY,1084.15,51.83
GUATEMALA,2021,FEBRUARY,530.37,68.35
GUATEMALA,2021,MARCH,917.99,43.96
GUATEMALA,2021,MAY,1457.87,50.42
GUATEMALA,2021,JUNE,982.44,23.67
GUATEMALA,2021,JULY,576.6,67.58
GUATEMALA,2021,AUGUST,818.11,34.61
GUATEMALA,2021,SEPTEMBER,488.66,30.24
GUATEMALA,2021,OCTOBER,993.54,22.29
GUATEMALA,2021,NOVEMBER,740.75,62.54
GUATEMALA,2021,DECEMBER,608.97,9.91
GUATEMALA,2022,JANUARY,879.53,65.21
GUATEMALA,2022,FEBRUARY,626.28,85.71
GUATEMALA,2022,MARCH,1182.98,74.61
GUATEMALA,2022,APRIL,1196.24,28.71
GUATEMALA,2022,JUNE,538.18,19.53
GUATEMALA,2022,JULY,896.13,58.8
GUATEMALA,2022,AUGUST,420.1,69.36
GUATEMALA,2022,SEPTEMBER,1358.47,56.48
GUATEMALA,2022,OCTOBER,802.33,54.99
GUATEMALA,2022,NOVEMBER,233.7,30.02
GUATEMALA,2022,DECEMBER,608.02,41.03
GUATEMALA,2023,JANUARY,419.61,40.12
GUATEMALA,2023,FEBRUARY,259.68,68.93
GUATEMALA,2023,MARCH,235.19,29.64
GUATEMALA,2023,MAY,1181.68,25.45
GUATEMALA,2023,JUNE,1302.89,34.82
GUATEMALA,2023,AUGUST,234.2,8.42
GUATEMALA,2023,SEPTEMBER,545.12,7.33
GUATEMALA,2023,OCTOBER,219.4,56.69
GUATEMALA,2023,DECEMBER,793.34,23.33
SLOVENIA,2016,DECEMBER,1279.02,39.42
SLOVENIA,2017,JUNE,662.83,77.84
SLOVENIA,2017,SEPTEMBER,1422.44,88.09
SLOVENIA,2018,MARCH,1202.4,66.54
SLOVENIA,2018,MAY,1421.73,20.39
SLOVENIA,2018,SEPTEMBER,1394.81,53.75
SLOVENIA,2019,JULY,1150.08,74.87
SLOVENIA,2020,FEBRUARY,1141.3,44.92
SLOVENIA,2020,AUGUST,1439.47,88.33
SLOVENIA,2021,MAY,1371.2,9.44
SLOVENIA,2021,SEPTEMBER,565.24,82.65
SLOVENIA,2022,FEBRUARY,1426.87,70.28
SLOVENIA,2022,APRIL,223.62,43.12
SLOVENIA,2022,MAY,894.07,79.59
SLOVENIA,2022,NOVEMBER,306.24,14.27
SLOVENIA,2015,MARCH,977.83,70.92
SLOVENIA,2015,SEPTEMBER,579.41,43.89
SLOVENIA,2015,OCTOBER,694.38,73.3
SLOVENIA,2016,MARCH,599.49,46.37
SLOVENIA,2016,JULY,520.82,35.77
SLOVENIA,2016,AUGUST,874.25,45.6
SLOVENIA,2016,SEPTEMBER,581.05,1.63
SLOVENIA,2017,SEPTEMBER,565.56,12.31
SLOVENIA,2017,NOVEMBER,608.6,11.03
SLOVENIA,2017,DECEMBER,1442.59,51.91
SLOVENIA,2018,APRIL,921.7,3.17
SLOVENIA,2018,MAY,659.32,56.77
SLOVENIA,2018,JULY,1265.87,69.32
SLOVENIA,2018,NOVEMBER,347.96,20.42
SLOVENIA,2019,JUNE,604.02,44.21
SLOVENIA,2019,JULY,1106.23,29.26
SLOVENIA,2019,SEPTEMBER,743.31,7.44
SLOVENIA,2019,NOVEMBER,1137.19,28.19
SLOVENIA,2021,APRIL,1138.67,40.34
SLOVENIA,2021,JUNE,707.17,57.6
SLOVENIA,2021,DECEMBER,1057.93,69.35
SLOVENIA,2022,JUNE,985.17,80.49
SLOVENIA,2022,NOVEMBER,912.94,10.75
SLOVENIA,2023,FEBRUARY,1462.97,22.27
ALGERIA,2015,JANUARY,1240.41,79.05
ALGERIA,2015,FEBRUARY,1220.8,33.53
ALGERIA,2015,MARCH,1306.32,9.7
ALGERIA,2015,APRIL,604.64,5.64
ALGERIA,2015,MAY,645.45,57.04
ALGERIA,2015,JUNE,444.38,35.59
ALGERIA,2015,JULY,780.29,42.65
ALGERIA,2015,AUGUST,1493.65,58.55
ALGERIA,2015,SEPTEMBER,772.91,88.52
ALGERIA,2015,OCTOBER,764.71,36.26
ALGERIA,2015,NOVEMBER,444.41,45.01
ALGERIA,2015,DECEMBER,1116.03,69.5
ALGERIA,2016,JANUARY,404.87,13.04
ALGERIA,2016,FEBRUARY,1225.01,55.83
ALGERIA,2016,MARCH,767.06,55.58
ALGERIA,2016,APRIL,1239.06,27.77
ALGERIA,2016,JUNE,1050.08,17.51
ALGERIA,2016,JULY,742.82,78.18
ALGERIA,2016,AUGUST,1255.49,47.09
ALGERIA,2016,SEPTEMBER,956.41,63.97
ALGERIA,2016,OCTOBER,1021.13,43.12
ALGERIA,2016,NOVEMBER,503.37,83.66
ALGERIA,2017,JANUARY,1037.23,31.41
ALGERIA,2017,FEBRUARY,675.76,65.6
ALGERIA,2017,MARCH,337.75,47.45
ALGERIA,2017,APRIL,958.69,15.31
ALGERIA,2017,MAY,303.99,57.16
ALGERIA,2017,JUNE,1011.52,76.04
ALGERIA,2017,JULY,1271.53,62.46
ALGERIA,2017,AUGUST,1206.39,43.62
ALGERIA,2017,SEPTEMBER,486.3,48.6
ALGERIA,2017,OCTOBER,358.46,16.55
ALGERIA,2017,NOVEMBER,761.52,59.65
ALGERIA,2018,JANUARY,1336.49,4.88
ALGERIA,2018,MARCH,1274.22,82.39
ALGERIA,2018,APRIL,985.73,82.56
ALGERIA,2018,MAY,1258.95,46.34
ALGERIA,2018,JUNE,1277.19,43.33
ALGERIA,2018,AUGUST,671.39,69.82
ALGERIA,2018,SEPTEMBER,1255.82,19.36
ALGERIA,2018,OCTOBER,671.84,64.72
ALGERIA,2018,DECEMBER,967.27,34.16
ALGERIA,2019,JANUARY,1457.96,76.5
ALGERIA,2019,FEBRUARY,1045.82,45.0
ALGERIA,2019,MARCH,909.47,70.33
ALGERIA,2019,APRIL,1293.54,68.53
ALGERIA,2019,MAY,325.9,63.46
ALGERIA,2019,JUNE,304.77,22.51
ALGERIA,2019,JULY,379.48,1.93
ALGERIA,2019,AUGUST,315.93,28.09
ALGERIA,2019,SEPTEMBER,469.62,5.03
ALGERIA,2019,OCTOBER,1180.34,27.39
ALGERIA,2019,DECEMBER,1374.0,48.81
ALGERIA,2020,JANUARY,1340.16,62.95
ALGERIA,2020,FEBRUARY,1311.5,59.37
ALGERIA,2020,APRIL,215.41,15.26
ALGERIA,2020,MAY,375.86,64.56
ALGERIA,2020,JUNE,1221.71,87.83
ALGERIA,2020,AUGUST,341.58,32.53
ALGERIA,2020,OCTOBER,550.92,14.53
ALGERIA,2020,NOVEMBER,1279.53,80.85
ALGERIA,2020,DECEMBER,1375.83,65.02
ALGERIA,2021,JANUARY,425.15,11.22
ALGERIA,2021,FEBRUARY,1083.52,78.51
ALGERIA,2021,APRIL,489.17,88.41
ALGERIA,2021,JUNE,878.9,71.18
ALGERIA,2021,JULY,557.81,35.97
ALGERIA,2021,SEPTEMBER,1496.43,43.95
ALGERIA,2021,OCTOBER,962.99,51.19
ALGERIA,2021,NOVEMBER,435.64,57.52
ALGERIA,2021,DECEMBER,1281.93,7.9
ALGERIA,2022,JANUARY,1362.49,16.48
ALGERIA,2022,FEBRUARY,1002.07,53.45
ALGERIA,2022,MARCH,1240.52,75.7
ALGERIA,2022,APRIL,293.56,8.22
ALGERIA,2022,JUNE,1428.33,16.18
ALGERIA,2022,JULY,955.81,10.86
ALGERIA,2022,AUGUST,1453.55,25.83
ALGERIA,2022,OCTOBER,942.44,28.16
ALGERIA,2022,NOVEMBER,982.78,34.06
ALGERIA,2022,DECEMBER,771.87,9.47
ALGERIA,2023,JANUARY,823.3,41.34
ALGERIA,2023,FEBRUARY,608.19,26.89
ALGERIA,2023,MARCH,984.34,6.99
ALGERIA,2023,APRIL,1348.33,13.28
ALGERIA,2023,MAY,1188.17,79.59
ALGERIA,2023,JUNE,851.64,46.24
ALGERIA,2023,AUGUST,816.56,72.73
ALGERIA,2023,SEPTEMBER,1217.19,61.81
ALGERIA,2023,NOVEMBER,420.24,40.16
SUDAN,2015,FEBRUARY,763.67,64.01
SUDAN,2015,APRIL,1155.2,21.23
SUDAN,2016,AUGUST,744.29,6.46
SUDAN,2016,NOVEMBER,1039.24,62.13
SUDAN,2017,MAY,944.33,52.86
SUDAN,2017,JULY,1273.8,12.61
SUDAN,2017,SEPTEMBER,983.55,34.69
SUDAN,2017,DECEMBER,424.43,21.69
SUDAN,2018,JANUARY,749.17,70.95
SUDAN,2018,MARCH,859.02,51.13
SUDAN,2018,APRIL,383.62,26.09
SUDAN,2018,JUNE,1419.03,54.21
SUDAN,2018,SEPTEMBER,1239.31,9.44
SUDAN,2019,OCTOBER,1444.25,89.02
SUDAN,2020,MARCH,1188.68,23.38
SUDAN,2020,NOVEMBER,1360.85,69.79
SUDAN,2021,JANUARY,416.59,67.08
SUDAN,2021,FEBRUARY,587.69,5.91
SUDAN,2021,MAY,1180.0,60.99
SUDAN,2021,SEPTEMBER,657.02,32.48
SUDAN,2021,OCTOBER,523.75,73.52
SUDAN,2021,DECEMBER,703.13,29.33
SUDAN,2022,FEBRUARY,204.58,32.18
SUDAN,2022,MARCH,298.55,2.07
SUDAN,2022,MAY,225.39,4.45
SUDAN,2023,FEBRUARY,851.12,77.8
SUDAN,2023,SEPTEMBER,972.04,7.1
SUDAN,2023,OCTOBER,1006.04,83.12
UNITED ARAB EMIRATES,2015,JANUARY,639.5,71.29
UNITED ARAB EMIRATES,2015,FEBRUARY,209.91,40.55
UNITED ARAB EMIRATES,2015,MARCH,1451.68,63.1
UNITED ARAB EMIRATES,2015,APRIL,1241.72,80.65
UNITED ARAB EMIRATES,2015,MAY,1465.52,25.46
UNITED ARAB EMIRATES,2015,JUNE,1176.26,76.05
UNITED ARAB EMIRATES,2015,JULY,1068.99,9.66
UNITED ARAB EMIRATES,2015,AUGUST,1310.35,43.36
UNITED ARAB EMIRATES,2015,SEPTEMBER,1198.24,13.21
UNITED ARAB EMIRATES,2015,OCTOBER,1124.16,89.22
UNITED ARAB EMIRATES,2015,NOVEMBER,1374.43,84.58
UNITED ARAB EMIRATES,2016,JANUARY,1441.86,64.49
UNITED ARAB EMIRATES,2016,FEBRUARY,343.74,79.1
UNITED ARAB EMIRATES,2016,MARCH,898.4,27.17
UNITED ARAB EMIRATES,2016,APRIL,296.02,59.73
UNITED ARAB EMIRATES,2016,JUNE,415.66,27.43
UNITED ARAB EMIRATES,2016,JULY,459.31,17.09
UNITED ARAB EMIRATES,2016,OCTOBER,388.15,20.18
UNITED ARAB EMIRATES,2016,NOVEMBER,1403.97,10.19
UNITED ARAB EMIRATES,2016,DECEMBER,1160.08,54.91
UNITED ARAB EMIRATES,2017,JANUARY,970.41,52.68
UNITED ARAB EMIRATES,2017,FEBRUARY,522.79,87.89
UNITED ARAB EMIRATES,2017,MARCH,742.42,29.91
UNITED ARAB EMIRATES,2017,APRIL,1195.37,56.82
UNITED ARAB EMIRATES,2017,MAY,596.21,61.81
UNITED ARAB EMIRATES,2017,JUNE,1108.43,9.75
UNITED ARAB EMIRATES,2017,JULY,537.85,10.64
UNITED ARAB EMIRATES,2017,AUGUST,958.1,84.31
UNITED ARAB EMIRATES,2017,SEPTEMBER,1442.89,70.01
UNITED ARAB EMIRATES,2017,OCTOBER,490.38,50.27
UNITED ARAB EMIRATES,2017,DECEMBER,274.24,55.56
UNITED ARAB EMIRATES,2018,JANUARY,804.8,12.52
UNITED ARAB EMIRATES,2018,APRIL,651.88,83.38
UNITED ARAB EMIRATES,2018,MAY,802.84,5.85
UNITED ARAB EMIRATES,2018,JUNE,828.13,77.03
UNITED ARAB EMIRATES,2018,JULY,506.12,82.65
UNITED ARAB EMIRATES,2018,AUGUST,980.97,87.84
UNITED ARAB EMIRATES,2018,SEPTEMBER,835.48,81.39
UNITED ARAB EMIRATES,2018,OCTOBER,522.21,14.4
UNITED ARAB EMIRATES,2018,NOVEMBER,1128.91,85.16
UNITED ARAB EMIRATES,2018,DECEMBER,1399.98,51.35
UNITED ARAB EMIRATES,2019,JANUARY,424.12,48.28
UNITED ARAB EMIRATES,2019,FEBRUARY,334.76,77.1
UNITED ARAB EMIRATES,2019,MARCH,879.4,15.05
UNITED ARAB EMIRATES,2019,JUNE,205.67,12.32
UNITED ARAB EMIRATES,2019,SEPTEMBER,845.74,67.1
UNITED ARAB EMIRATES,2019,DECEMBER,641.5,65.85
UNITED ARAB EMIRATES,2020,JANUARY,1185.45,64.54
UNITED ARAB EMIRATES,2020,FEBRUARY,1108.67,1.72
UNITED ARAB EMIRATES,2020,MARCH,525.63,74.76
UNITED ARAB EMIRATES,2020,APRIL,1374.57,1.62
UNITED ARAB EMIRATES,2020,MAY,243.79,3.02
UNITED ARAB EMIRATES,2020,JUNE,988.71,87.35
UNITED ARAB EMIRATES,2020,JULY,1448.08,86.54
UNITED ARAB EMIRATES,2020,AUGUST,1059.23,46.93
UNITED ARAB EMIRATES,2020,SEPTEMBER,1391.2,27.22
UNITED ARAB EMIRATES,2020,OCTOBER,1027.07,8.57
UNITED ARAB EMIRATES,2020,NOVEMBER,263.73,56.68
UNITED ARAB EMIRATES,2020,DECEMBER,1286.61,11.34
UNITED ARAB EMIRATES,2021,JANUARY,815.02,24.48
UNITED ARAB EMIRATES,2021,FEBRUARY,1001.15,51.42
UNITED ARAB EMIRATES,2021,MARCH,1212.84,33.59
UNITED ARAB EMIRATES,2021,JULY,1147.39,14.27
UNITED ARAB EMIRATES,2021,AUGUST,780.07,88.96
UNITED ARAB EMIRATES,2021,OCTOBER,665.64,78.97
UNITED ARAB EMIRATES,2021,NOVEMBER,1200.11,12.9
UNITED ARAB EMIRATES,2022,JANUARY,985.3,70.22
UNITED ARAB EMIRATES,2022,FEBRUARY,1309.62,69.42
UNITED ARAB EMIRATES,2022,MARCH,245.28,74.65
UNITED ARAB EMIRATES,2022,APRIL,1471.31,22.98
UNITED ARAB EMIRATES,2022,JUNE,1179.64,72.9
UNITED ARAB EMIRATES,2022,JULY,1021.13,17.39
UNITED ARAB EMIRATES,2022,AUGUST,403.55,20.18
UNITED ARAB EMIRATES,2022,SEPTEMBER,398.38,86.58
UNITED ARAB EMIRATES,2022,OCTOBER,304.53,5.16
UNITED ARAB EMIRATES,2022,NOVEMBER,998.13,62.85
UNITED ARAB EMIRATES,2022,DECEMBER,597.29,44.24
UNITED ARAB EMIRATES,2023,JANUARY,1425.63,24.19
UNITED ARAB EMIRATES,2023,FEBRUARY,1066.64,74.97
UNITED ARAB EMIRATES,2023,MARCH,1066.87,64.85
UNITED ARAB EMIRATES,2023,APRIL,1194.24,49.58
UNITED ARAB EMIRATES,2023,JULY,1308.84,35.49
UNITED ARAB EMIRATES,2023,AUGUST,1441.24,89.84
UNITED ARAB EMIRATES,2023,OCTOBER,1388.04,30.79
UNITED ARAB EMIRATES,2023,NOVEMBER,342.87,37.97
UNITED ARAB EMIRATES,2023,DECEMBER,1275.24,26.16
YEMEN,2015,MAY,565.63,74.74
YEMEN,2016,APRIL,1091.87,74.76
YEMEN,2016,NOVEMBER,997.36,16.68
YEMEN,2017,MARCH,1278.14,30.8
YEMEN,2018,JANUARY,682.85,88.03
YEMEN,2018,JUNE,1312.72,50.23
YEMEN,2018,DECEMBER,774.6,9.32
YEMEN,2019,MAY,337.86,66.83
YEMEN,2020,APRIL,595.13,53.68
YEMEN,2020,OCTOBER,1157.77,14.63
YEMEN,2021,APRIL,979.63,41.71
YEMEN,2023,MARCH,727.44,43.87
LESOTHO,2015,JUNE,299.28,56.96
LESOTHO,2015,DECEMBER,999.34,35.8
LESOTHO,2016,FEBRUARY,309.26,42.35
LESOTHO,2016,MARCH,802.3,43.21
LESOTHO,2016,AUGUST,604.64,89.73
LESOTHO,2016,NOVEMBER,327.85,49.44
LESOTHO,2017,MARCH,320.21,60.29
LESOTHO,2017,MAY,526.07,24.48
LESOTHO,2017,AUGUST,496.87,22.69
LESOTHO,2017,DECEMBER,1003.23,42.14
LESOTHO,2018,FEBRUARY,700.23,29.08
LESOTHO,2018,JULY,1416.16,53.45
LESOTHO,2018,SEPTEMBER,1088.92,16.51
LESOTHO,2019,MARCH,1167.75,26.12
LESOTHO,2020,JUNE,519.84,2.66
LESOTHO,2020,OCTOBER,277.85,5.92
LESOTHO,2020,DECEMBER,788.57,15.38
LESOTHO,2021,SEPTEMBER,332.47,48.97
LESOTHO,2022,JULY,1394.2,44.36
LESOTHO,2022,SEPTEMBER,1489.23,57.94
LESOTHO,2023,JUNE,1228.65,16.59
SEYCHELLES,2015,APRIL,436.34,20.21
SEYCHELLES,2015,MAY,272.23,68.84
SEYCHELLES,2015,NOVEMBER,1158.01,21.0
SEYCHELLES,2016,FEBRUARY,822.77,61.66
SEYCHELLES,2016,JULY,1337.55,11.99
SEYCHELLES,2017,JANUARY,898.32,66.91
SEYCHELLES,2017,FEBRUARY,460.79,9.73
SEYCHELLES,2017,JUNE,457.46,89.58
SEYCHELLES,2018,JANUARY,323.92,27.62
SEYCHELLES,2019,SEPTEMBER,721.23,71.87
SEYCHELLES,2019,NOVEMBER,1162.69,70.82
SEYCHELLES,2020,JANUARY,1405.27,28.84
SEYCHELLES,2020,FEBRUARY,995.44,40.52
SEYCHELLES,2020,APRIL,688.79,5.35
SEYCHELLES,2020,MAY,755.32,26.01
SEYCHELLES,2020,AUGUST,1448.32,85.31
SEYCHELLES,2020,SEPTEMBER,1420.44,57.74
SEYCHELLES,2020,OCTOBER,930.9,39.45
SEYCHELLES,2021,NOVEMBER,312.33,71.82
SEYCHELLES,2022,APRIL,1173.3,73.64
SEYCHELLES,2022,OCTOBER,950.07,55.98
SEYCHELLES,2023,JUNE,744.88,51.63
MOLDOVA,2015,OCTOBER,1226.24,50.08
MOLDOVA,2015,DECEMBER,1239.25,61.38
MOLDOVA,2017,JUNE,718.69,57.26
MOLDOVA,2019,MAY,834.89,77.86
MOLDOVA,2019,AUGUST,1269.6,40.39
MOLDOVA,2019,DECEMBER,680.25,51.13
MOLDOVA,2022,FEBRUARY,701.58,60.75
MOLDOVA,2022,SEPTEMBER,844.56,88.46
MOLDOVA,2022,NOVEMBER,588.89,70.28
MOLDOVA,2023,JANUARY,704.15,74.45
MOLDOVA,2023,AUGUST,822.37,26.43
MOLDOVA,2023,NOVEMBER,1256.15,52.6
NIGERIA,2015,JANUARY,1117.34,68.34
NIGERIA,2015,JULY,246.51,36.77
NIGERIA,2015,AUGUST,399.64,16.09
NIGERIA,2015,DECEMBER,743.74,38.4
NIGERIA,2016,JANUARY,1231.68,67.34
NIGERIA,2016,JUNE,798.07,21.37
NIGERIA,2016,SEPTEMBER,1407.53,43.48
NIGERIA,2016,NOVEMBER,290.43,55.27
NIGERIA,2016,DECEMBER,420.39,48.54
NIGERIA,2017,APRIL,1459.83,2.24
NIGERIA,2017,OCTOBER,575.01,78.25
NIGERIA,2017,DECEMBER,1285.64,33.95
NIGERIA,2018,MARCH,616.15,25.14
NIGERIA,2018,SEPTEMBER,778.84,86.83
NIGERIA,2019,APRIL,1335.5,54.2
NIGERIA,2019,JUNE,994.3,30.61
NIGERIA,2020,JANUARY,844.3,74.94
NIGERIA,2020,MARCH,608.94,31.51
NIGERIA,2020,OCTOBER,1409.68,55.87
NIGERIA,2020,NOVEMBER,627.12,68.5
NIGERIA,2021,MARCH,1033.26,6.33
NIGERIA,2021,APRIL,876.36,41.0
NIGERIA,2022,MAY,1396.76,37.37
NIGERIA,2022,SEPTEMBER,1084.42,89.69
NIGERIA,2022,NOVEMBER,387.76,89.11
NIGERIA,2022,DECEMBER,518.88,64.78
NIGERIA,2023,JUNE,223.52,18.2
NIGERIA,2023,AUGUST,1174.56,70.45
NIGERIA,2015,APRIL,1382.49,86.15
NIGERIA,2015,AUGUST,456.15,33.67
NIGERIA,2015,SEPTEMBER,1428.81,53.43
NIGERIA,2016,AUGUST,1384.19,12.62
NIGERIA,2016,OCTOBER,1139.79,70.76
NIGERIA,2016,NOVEMBER,1314.41,72.73
NIGERIA,2018,JULY,1495.81,36.05
NIGERIA,2019,MAY,893.14,47.86
NIGERIA,2019,NOVEMBER,501.35,60.65
NIGERIA,2020,FEBRUARY,921.28,4.35
NIGERIA,2020,MARCH,1409.79,31.97
NIGERIA,2020,MAY,1347.26,6.99
NIGERIA,2020,JUNE,1251.79,45.43
NIGERIA,2021,JANUARY,870.02,56.48
NIGERIA,2021,FEBRUARY,614.44,89.38
NIGERIA,2021,MAY,1245.63,7.94
NIGERIA,2021,JUNE,1298.19,69.11
NIGERIA,2022,NOVEMBER,434.2,62.39
NIGERIA,2022,DECEMBER,293.17,10.02
NIGERIA,2023,MARCH,1232.6,55.85
NIGERIA,2023,OCTOBER,1446.6,88.66
HONDURAS,2015,JANUARY,1080.3,25.67
HONDURAS,2015,FEBRUARY,892.14,24.51
HONDURAS,2015,MARCH,400.27,26.91
HONDURAS,2015,APRIL,1188.73,17.89
HONDURAS,2015,MAY,529.49,19.01
HONDURAS,2015,JUNE,768.46,27.45
HONDURAS,2015,JULY,686.7,58.44
HONDURAS,2015,AUGUST,1123.19,48.35
HONDURAS,2015,SEPTEMBER,658.61,78.53
HONDURAS,2015,OCTOBER,301.67,72.54
HONDURAS,2015,NOVEMBER,456.71,51.11
HONDURAS,2015,DECEMBER,252.81,65.15
HONDURAS,2016,FEBRUARY,893.01,60.6
HONDURAS,2016,MARCH,965.29,17.3
HONDURAS,2016,APRIL,299.07,12.42
HONDURAS,2016,JULY,1219.36,82.93
HONDURAS,2016,AUGUST,1381.06,25.59
HONDURAS,2016,SEPTEMBER,1446.99,4.43
HONDURAS,2016,NOVEMBER,1372.17,77.93
HONDURAS,2017,JANUARY,1171.01,18.99
HONDURAS,2017,FEBRUARY,1052.5,71.76
HONDURAS,2017,MARCH,976.64,68.4
HONDURAS,2017,APRIL,494.08,74.84
HONDURAS,2017,JUNE,1188.13,38.01
HONDURAS,2017,AUGUST,1445.24,5.7
HONDURAS,2017,OCTOBER,1342.92,82.6
HONDURAS,2017,DECEMBER,331.41,13.05
HONDURAS,2018,FEBRUARY,1066.62,36.35
HONDURAS,2018,MARCH,1183.8,56.99
HONDURAS,2018,APRIL,804.49,62.69
HONDURAS,2018,MAY,1489.4,19.6
HONDURAS,2018,JULY,945.39,58.2
HONDURAS,2018,AUGUST,1147.39,70.17
HONDURAS,2018,SEPTEMBER,210.34,86.77
HONDURAS,2018,OCTOBER,823.08,76.35
HONDURAS,2018,NOVEMBER,650.58,14.48
HONDURAS,2018,DECEMBER,352.89,61.68
HONDURAS,2019,MARCH,275.39,25.89
HONDURAS,2019,MAY,921.25,39.06
HONDURAS,2019,JUNE,1376.21,12.17
HONDURAS,2019,JULY,1338.23,18.08
HONDURAS,2019,SEPTEMBER,200.99,48.99
HONDURAS,2019,NOVEMBER,1324.3,50.32
HONDURAS,2019,DECEMBER,1074.1,37.07
HONDURAS,2020,FEBRUARY,867.07,33.38
HONDURAS,2020,MARCH,684.02,11.78
HONDURAS,2020,MAY,643.93,20.36
HONDURAS,2020,JULY,1210.2,21.89
HONDURAS,2020,AUGUST,820.31,19.34
HONDURAS,2020,SEPTEMBER,665.21,30.0
HONDURAS,2020,OCTOBER,688.62,38.84
HONDURAS,2020,DECEMBER,868.82,73.74
HONDURAS,2021,JANUARY,509.09,11.41
HONDURAS,2021,FEBRUARY,952.15,83.21
HONDURAS,2021,MARCH,223.96,33.14
HONDURAS,2021,MAY,460.68,24.64
HONDURAS,2021,JUNE,1185.25,6.91
HONDURAS,2021,JULY,1206.61,47.12
HONDURAS,2021,AUGUST,318.35,27.35
HONDURAS,2021,SEPTEMBER,1277.96,46.87
HONDURAS,2021,OCTOBER,785.39,59.38
HONDURAS,2021,NOVEMBER,624.85,70.39
HONDURAS,2021,DECEMBER,1182.11,85.14
HONDURAS,2022,JANUARY,614.98,33.94
HONDURAS,2022,MAY,1085.03,75.95
HONDURAS,2022,JUNE,563.36,9.67
HONDURAS,2022,JULY,908.69,72.72
HONDURAS,2022,AUGUST,444.26,53.22
HONDURAS,2022,NOVEMBER,649.15,84.75
HONDURAS,2022,DECEMBER,305.41,81.91
HONDURAS,2023,JANUARY,250.11,52.9
HONDURAS,2023,FEBRUARY,1072.61,24.23
HONDURAS,2023,APRIL,283.27,21.85
HONDURAS,2023,MAY,237.76,33.89
HONDURAS,2023,JUNE,1455.92,67.6
HONDURAS,2023,JULY,1291.45,16.75
HONDURAS,2023,AUGUST,664.11,18.71
HONDURAS,2023,SEPTEMBER,910.34,58.5
HONDURAS,2023,OCTOBER,789.6,40.92
HONDURAS,2023,NOVEMBER,943.19,58.35
HONDURAS,2023,DECEMBER,709.09,43.69
TURKMENISTAN,2015,JANUARY,316.64,9.53
TURKMENISTAN,2015,FEBRUARY,1209.37,87.31
TURKMENISTAN,2015,MARCH,1167.23,74.42
TURKMENISTAN,2015,APRIL,230.27,73.79
TURKMENISTAN,2015,MAY,1389.48,17.05
TURKMENISTAN,2015,JUNE,646.15,76.22
TURKMENISTAN,2015,JULY,516.26,28.61
TURKMENISTAN,2015,AUGUST,257.23,60.73
TURKMENISTAN,2015,OCTOBER,364.88,54.44
TURKMENISTAN,2015,NOVEMBER,897.97,75.13
TURKMENISTAN,2015,DECEMBER,700.52,65.82
TURKMENISTAN,2016,JANUARY,1116.52,48.64
TURKMENISTAN,2016,FEBRUARY,1331.79,21.78
TURKMENISTAN,2016,MARCH,1313.29,39.92
